Fecha,Ano,Mes,Dia,Oficina,Sitio_Desembarque,Zo_Captura,Sp_gen,Sp_nom,Pesqueria,Sp,Peso,Precio,Valor,Zona
2012-08-31,2012,8,31,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,32.0,6.0,192.0,zn2
2012-09-04,2012,9,4,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,143.0,8.0,1144.0,zn2
2012-09-04,2012,9,4,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5500.0,7.0,38500.0,zn2
2012-09-04,2012,9,4,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-09-04,2012,9,4,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1000.0,6.0,6000.0,zn2
2012-09-04,2012,9,4,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2857.0,5.0,14285.0,zn2
2012-09-04,2012,9,4,CD. CONSTITUCION,SANTA ROSA,BOCA SANTO DOMINGO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2500.0,6.0,15000.0,zn2
2012-09-05,2012,9,5,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,3000.0,6.0,18000.0,zn2
2012-09-05,2012,9,5,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1000.0,6.0,6000.0,zn2
2012-09-05,2012,9,5,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1000.0,5.0,5000.0,zn2
2012-09-07,2012,9,7,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,3000.0,6.0,18000.0,zn2
2012-09-07,2012,9,7,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,7000.0,7.0,49000.0,zn2
2012-09-08,2012,9,8,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5500.0,7.0,38500.0,zn2
2012-09-09,2012,9,9,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-09-10,2012,9,10,CD. CONSTITUCION,SANTA ROSA,BOCA SANTO DOMINGO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1428.0,6.0,8568.0,zn2
2012-09-11,2012,9,11,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,400.0,6.0,2400.0,zn2
2012-09-11,2012,9,11,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,300.0,6.0,1800.0,zn2
2012-09-12,2012,9,12,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1214.0,6.0,7284.0,zn2
2012-09-12,2012,9,12,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-09-13,2012,9,13,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,281.0,5.0,1405.0,zn2
2012-09-13,2012,9,13,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,152.0,7.0,1064.0,zn2
2012-09-14,2012,9,14,CD. CONSTITUCION,ESTERO LA HERRADURA,BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,140.0,5.0,700.0,zn2
2012-09-14,2012,9,14,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2500.0,6.0,15000.0,zn2
2012-09-17,2012,9,17,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-09-18,2012,9,18,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,9.0,45000.0,zn2
2012-09-18,2012,9,18,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2000.0,6.0,12000.0,zn2
2012-09-18,2012,9,18,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1200.0,6.0,7200.0,zn2
2012-09-19,2012,9,19,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,80.0,8.0,640.0,zn2
2012-09-24,2012,9,24,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2500.0,6.0,15000.0,zn2
2012-09-25,2012,9,25,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,700.0,8.0,5600.0,zn2
2012-09-25,2012,9,25,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,4000.0,6.0,24000.0,zn2
2012-09-25,2012,9,25,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,4000.0,6.0,24000.0,zn2
2012-09-25,2012,9,25,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,10.0,9.0,90.0,zn2
2012-09-26,2012,9,26,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1000.0,6.0,6000.0,zn2
2012-09-28,2012,9,28,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,600.0,6.0,3600.0,zn2
2012-09-29,2012,9,29,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-09-30,2012,9,30,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,3300.0,6.0,19800.0,zn2
2012-10-02,2012,10,2,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,34.0,10.0,340.0,zn2
2012-10-03,2012,10,3,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,6000.0,6.0,36000.0,zn2
2012-10-03,2012,10,3,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-10-05,2012,10,5,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2400.0,6.0,14400.0,zn2
2012-10-06,2012,10,6,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2500.0,6.0,15000.0,zn2
2012-10-09,2012,10,9,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,2500.0,6.0,15000.0,zn2
2012-10-09,2012,10,9,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2857.0,5.0,14285.0,zn2
2012-10-09,2012,10,9,CD. CONSTITUCION,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,4286.0,6.0,25716.0,zn2
2012-10-12,2012,10,12,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,214.0,6.0,1284.0,zn2
2012-10-12,2012,10,12,SAN CARLOS,MUELLE FISCAL DE SAN CARLOS,ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,100.0,6.0,600.0,zn2
2012-10-12,2012,10,12,SAN CARLOS,MUELLE FISCAL DE SAN CARLOS,ISLA MAGDALENA,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,100.0,6.0,600.0,zn2
2012-10-13,2012,10,13,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,900.0,6.0,5400.0,zn2
2012-10-17,2012,10,17,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1200.0,6.0,7200.0,zn2
2012-10-22,2012,10,22,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,6500.0,6.0,39000.0,zn2
2012-10-23,2012,10,23,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,200.0,5.0,1000.0,zn2
2012-10-24,2012,10,24,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,500.0,6.0,3000.0,zn2
2012-10-25,2012,10,25,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2500.0,6.0,15000.0,zn2
2012-10-25,2012,10,25,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2500.0,6.0,15000.0,zn2
2012-10-25,2012,10,25,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5500.0,6.0,33000.0,zn2
2012-10-30,2012,10,30,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-10-31,2012,10,31,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2000.0,6.0,12000.0,zn2
2012-11-01,2012,11,1,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,240.0,7.0,1680.0,zn2
2012-11-01,2012,11,1,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,216.0,7.0,1512.0,zn2
2012-11-03,2012,11,3,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-11-06,2012,11,6,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,3000.0,6.0,18000.0,zn2
2012-11-06,2012,11,6,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,3000.0,6.0,18000.0,zn2
2012-11-08,2012,11,8,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,3200.0,6.0,19200.0,zn2
2012-11-09,2012,11,9,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,100.0,6.0,600.0,zn2
2012-11-09,2012,11,9,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,400.0,6.0,2400.0,zn2
2012-11-10,2012,11,10,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,80.0,5.0,400.0,zn2
2012-11-11,2012,11,11,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-11-14,2012,11,14,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-11-14,2012,11,14,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,400.0,6.0,2400.0,zn2
2012-11-14,2012,11,14,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,22.0,5.0,110.0,zn2
2012-11-15,2012,11,15,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-11-16,2012,11,16,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,RAYA DIABLO,TIBURONES Y RAYA,Mobula sp,800.0,8.0,6400.0,zn2
2012-11-17,2012,11,17,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1428.0,10.0,14280.0,zn2
2012-11-17,2012,11,17,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-11-21,2012,11,21,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1000.0,6.0,6000.0,zn2
2012-11-21,2012,11,21,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,200.0,6.0,1200.0,zn2
2012-11-23,2012,11,23,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,300.0,6.0,1800.0,zn2
2012-11-24,2012,11,24,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-11-27,2012,11,27,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,4500.0,6.0,27000.0,zn2
2012-11-27,2012,11,27,SAN CARLOS,SAN CARLOS,ALTAMAR,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1350.0,5.0,6750.0,zn2
2012-11-27,2012,11,27,SAN CARLOS,SAN CARLOS,ALTAMAR,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1200.0,5.0,6000.0,zn2
2012-11-28,2012,11,28,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,600.0,6.0,3600.0,zn2
2012-11-30,2012,11,30,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,6.0,30000.0,zn2
2012-11-30,2012,11,30,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1000.0,6.0,6000.0,zn2
2012-12-01,2012,12,1,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,286.0,8.0,2288.0,zn2
2012-12-04,2012,12,4,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,4000.0,6.0,24000.0,zn2
2012-12-04,2012,12,4,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,900.0,6.0,5400.0,zn2
2012-12-04,2012,12,4,SAN CARLOS,SAN CARLOS,ALTAMAR,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1600.0,8.0,12800.0,zn2
2012-12-06,2012,12,6,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,7.0,35000.0,zn2
2012-12-07,2012,12,7,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,300.0,6.0,1800.0,zn2
2012-12-07,2012,12,7,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1124.0,6.0,6744.0,zn2
2012-12-08,2012,12,8,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2500.0,6.0,15000.0,zn2
2012-12-10,2012,12,10,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,834.0,6.0,5004.0,zn2
2012-12-12,2012,12,12,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,214.0,9.0,1926.0,zn2
2012-12-12,2012,12,12,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,202.0,5.0,1010.0,zn2
2012-12-12,2012,12,12,SAN CARLOS,SAN CARLOS,ALTAMAR,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1800.0,8.0,14400.0,zn2
2012-12-13,2012,12,13,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,7.0,35000.0,zn2
2012-12-14,2012,12,14,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,300.0,6.0,1800.0,zn2
2012-12-14,2012,12,14,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,90.0,12.0,1080.0,zn2
2012-12-14,2012,12,14,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,600.0,6.0,3600.0,zn2
2012-12-15,2012,12,15,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2000.0,6.0,12000.0,zn2
2012-12-15,2012,12,15,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,33.0,6.0,198.0,zn2
2012-12-19,2012,12,19,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,290.0,6.0,1740.0,zn2
2012-12-19,2012,12,19,SAN CARLOS,SAN CARLOS,ALTAMAR,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1100.0,8.0,8800.0,zn2
2012-12-20,2012,12,20,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,214.0,9.0,1926.0,zn2
2012-12-21,2012,12,21,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,29.0,6.0,174.0,zn2
2012-12-28,2012,12,28,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,214.0,9.0,1926.0,zn2
2012-12-28,2012,12,28,SAN CARLOS,SAN CARLOS,ALTAMAR,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1400.0,8.0,11200.0,zn2
2013-01-09,2013,1,9,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,4000.0,8.0,32000.0,zn2
2013-01-11,2013,1,11,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,100.0,10.0,1000.0,zn2
2013-01-11,2013,1,11,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,150.0,10.0,1500.0,zn2
2013-01-12,2013,1,12,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2500.0,8.0,20000.0,zn2
2013-01-15,2013,1,15,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1250.0,10.0,12500.0,zn2
2013-01-16,2013,1,16,CD. CONSTITUCION,SAN BUTO,BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,600.0,6.0,3600.0,zn2
2013-01-16,2013,1,16,CD. CONSTITUCION,SAN BUTO,BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,600.0,7.0,4200.0,zn2
2013-01-18,2013,1,18,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,2500.0,8.0,20000.0,zn2
2013-01-19,2013,1,19,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,70.0,5.0,350.0,zn2
2013-01-21,2013,1,21,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),CABO TOSCO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1500.0,8.0,12000.0,zn2
